hour,baseline_MW,ev_MW,hvac_MW,total_MW
2050-01-19 01:00:00,1927.625,1133.15,1054.7,4115.475
2050-01-19 02:00:00,1868.784,956.427,1078.99,3904.2
2050-01-19 03:00:00,1843.281,851.09,1100.22,3794.591
2050-01-19 04:00:00,1865.26,747.299,1108.46,3721.019
2050-01-19 05:00:00,1949.351,650.747,1115.09,3715.188
2050-01-19 06:00:00,2118.144,590.499,1120.51,3829.153
2050-01-19 07:00:00,2194.598,612.992,1111.48,3919.07
2050-01-19 08:00:00,2241.921,696.827,1017.78,3956.528
2050-01-19 09:00:00,2287.547,842.616,820.91,3951.073
2050-01-19 10:00:00,2300.817,881.98,697.72,3880.517
2050-01-19 11:00:00,2301.654,918.686,573.27,3793.61
2050-01-19 12:00:00,2305.033,953.295,483.31,3741.638
2050-01-19 13:00:00,2305.305,966.718,393.45,3665.474
2050-01-19 14:00:00,2333.61,963.886,245.26,3542.755
2050-01-19 15:00:00,2380.749,971.301,113.3,3465.35
2050-01-19 16:00:00,2492.419,1039.327,77.14,3608.886
2050-01-19 17:00:00,2736.344,1141.428,213.6,4091.372
2050-01-19 18:00:00,2821.872,1359.189,356.34,4537.402
2050-01-19 19:00:00,2871.278,1433.371,585.89,4890.54
2050-01-19 20:00:00,2829.567,1474.587,790.88,5095.033
2050-01-19 21:00:00,2625.419,1540.717,934.76,5100.896
2050-01-19 22:00:00,2430.564,1467.435,1062.43,4960.428
2050-01-19 23:00:00,2213.944,1366.336,1181.17,4761.45
2050-01-20 00:00:00,2028.918,1203.554,1281.78,4514.252
2050-01-20 01:00:00,1927.625,1133.15,1370.75,4431.525
2050-01-20 02:00:00,1868.784,956.427,1459.28,4284.49
2050-01-20 03:00:00,1843.281,851.09,1544.42,4238.791
2050-01-20 04:00:00,1865.26,747.299,1612.18,4224.739
2050-01-20 05:00:00,1949.351,650.747,1673.02,4273.118
2050-01-20 06:00:00,2118.144,590.499,1728.94,4437.583
2050-01-20 07:00:00,2194.166,612.992,1780.55,4587.708
2050-01-20 08:00:00,2241.921,696.827,1683.28,4622.028
2050-01-20 09:00:00,2287.547,842.616,1364.77,4494.933
2050-01-20 10:00:00,2300.817,881.98,1126.59,4309.387
2050-01-20 11:00:00,2301.654,918.686,890.7,4111.04
2050-01-20 12:00:00,2305.033,953.295,697.8,3956.128
2050-01-20 13:00:00,2305.305,966.718,514.95,3786.974
2050-01-20 14:00:00,2333.61,963.886,358.61,3656.105
2050-01-20 15:00:00,2380.749,971.301,275.67,3627.72
2050-01-20 16:00:00,2490.44,1039.327,289.47,3819.237
2050-01-20 17:00:00,2735.726,1141.428,444.22,4321.374
2050-01-20 18:00:00,2821.872,1359.189,586.52,4767.582
2050-01-20 19:00:00,2871.278,1433.371,850.68,5155.33
2050-01-20 20:00:00,2829.567,1474.587,1071.01,5375.163
2050-01-20 21:00:00,2625.419,1540.717,1204.57,5370.706
2050-01-20 22:00:00,2430.564,1467.435,1327.96,5225.958
2050-01-20 23:00:00,2213.944,1366.336,1441.19,5021.47
2050-01-21 00:00:00,2028.918,1203.554,1525.91,4758.382
2050-01-21 01:00:00,1927.625,1133.15,1602.08,4662.855
2050-01-21 02:00:00,1868.784,956.427,1665.41,4490.62
2050-01-21 03:00:00,1843.281,851.09,1720.7,4415.071
2050-01-21 04:00:00,1865.26,747.299,1774.9,4387.459
2050-01-21 05:00:00,1949.351,650.747,1811.4,4411.498
2050-01-21 06:00:00,2118.144,590.499,1837.44,4546.083
2050-01-21 07:00:00,2193.661,612.992,1856.27,4662.924
2050-01-21 08:00:00,2241.921,696.827,1754.42,4693.168
2050-01-21 09:00:00,2287.547,842.616,1453.62,4583.783
2050-01-21 10:00:00,2300.817,881.98,1209.9,4392.697
2050-01-21 11:00:00,2301.654,918.686,974.6,4194.94
2050-01-21 12:00:00,2305.033,953.295,784.59,4042.918
2050-01-21 13:00:00,2305.305,966.718,587.6,3859.624
2050-01-21 14:00:00,2333.61,963.886,395.06,3692.555
2050-01-21 15:00:00,2380.749,971.301,261.44,3613.49
2050-01-21 16:00:00,2488.724,1039.327,236.11,3764.161
2050-01-21 17:00:00,2735.197,1141.428,399.67,4276.295
2050-01-21 18:00:00,2821.872,1359.189,557.21,4738.272
2050-01-21 19:00:00,2871.278,1433.371,798.78,5103.43
2050-01-21 20:00:00,2829.567,1474.587,975.26,5279.413
2050-01-21 21:00:00,2625.419,1540.717,1100.91,5267.046
2050-01-21 22:00:00,2430.564,1467.435,1208.04,5106.038
2050-01-21 23:00:00,2213.944,1366.336,1291.73,4872.01
2050-01-22 00:00:00,2028.918,1203.554,1365.04,4597.512
2050-01-22 01:00:00,1927.625,1133.15,1407.63,4468.405
2050-01-22 02:00:00,1868.784,956.427,1441.21,4266.42
2050-01-22 03:00:00,1843.281,851.09,1462.4,4156.771
2050-01-22 04:00:00,1865.26,747.299,1477.72,4090.279
2050-01-22 05:00:00,1949.351,650.747,1505.08,4105.178
2050-01-22 06:00:00,2118.144,590.499,1530.01,4238.653
2050-01-22 07:00:00,2193.175,612.992,1548.92,4355.087
2050-01-22 08:00:00,2241.921,696.827,1441.79,4380.538
2050-01-22 09:00:00,2287.547,842.616,1168.55,4298.713
2050-01-22 10:00:00,2300.817,881.98,996.73,4179.527
2050-01-22 11:00:00,2301.654,918.686,828.85,4049.19
2050-01-22 12:00:00,2305.033,953.295,697.05,3955.378
2050-01-22 13:00:00,2305.305,966.718,544.34,3816.364
2050-01-22 14:00:00,2333.61,963.886,392.76,3690.255
2050-01-22 15:00:00,2380.749,971.301,290.25,3642.3
2050-01-22 16:00:00,2486.609,1039.327,305.26,3831.196
2050-01-22 17:00:00,2734.149,1141.428,479.08,4354.658
2050-01-22 18:00:00,2821.872,1359.189,615.06,4796.122
2050-01-22 19:00:00,2871.278,1433.371,846.18,5150.83
2050-01-22 20:00:00,2829.567,1474.587,1019.37,5323.523
2050-01-22 21:00:00,2625.419,1540.717,1145.84,5311.976
2050-01-22 22:00:00,2430.564,1467.435,1255.7,5153.698
2050-01-22 23:00:00,2213.944,1366.336,1349.78,4930.06
2050-01-23 00:00:00,2028.918,1203.554,1446.62,4679.092
2050-01-23 01:00:00,1927.625,1133.15,1543.55,4604.325
2050-01-23 02:00:00,1868.784,956.427,1635.28,4460.49
2050-01-23 03:00:00,1843.281,851.09,1720.32,4414.691
2050-01-23 04:00:00,1865.26,747.299,1812.96,4425.519
2050-01-23 05:00:00,1949.351,650.747,1908.16,4508.258
2050-01-23 06:00:00,2118.144,590.499,1984.89,4693.533
2050-01-23 07:00:00,2192.657,612.992,2050.82,4856.469
2050-01-23 08:00:00,2241.921,696.827,1952.59,4891.338
2050-01-23 09:00:00,2287.547,842.616,1633.84,4764.003
2050-01-23 10:00:00,2300.817,881.98,1405.69,4588.487
2050-01-23 11:00:00,2301.654,918.686,1188.75,4409.09
2050-01-23 12:00:00,2305.033,953.295,1009.73,4268.058
2050-01-23 13:00:00,2305.305,966.718,814.36,4086.384
2050-01-23 14:00:00,2333.61,963.886,613.61,3911.105
2050-01-23 15:00:00,2380.749,971.301,463.4,3815.45
2050-01-23 16:00:00,2485.735,1039.327,429.62,3954.682
2050-01-23 17:00:00,2732.581,1141.428,609.89,4483.899
2050-01-23 18:00:00,2821.872,1359.189,775.19,4956.252
2050-01-23 19:00:00,2871.278,1433.371,1022.27,5326.92
2050-01-23 20:00:00,2829.567,1474.587,1204.05,5508.203
2050-01-23 21:00:00,2625.419,1540.717,1313.1,5479.236
2050-01-23 22:00:00,2430.564,1467.435,1419.08,5317.078
2050-01-23 23:00:00,2213.944,1366.336,1524.89,5105.17
2050-01-24 00:00:00,2028.918,1203.554,1610.64,4843.112
2050-01-24 01:00:00,1927.625,1133.15,1672.71,4733.485
2050-01-24 02:00:00,1868.784,956.427,1719.36,4544.57
2050-01-24 03:00:00,1843.281,851.09,1745.58,4439.951
2050-01-24 04:00:00,1865.26,747.299,1727.78,4340.339
2050-01-24 05:00:00,1949.351,650.747,1674.13,4274.228
2050-01-24 06:00:00,2118.144,590.499,1599.67,4308.313
2050-01-24 07:00:00,2192.182,612.992,1510.89,4316.064
2050-01-24 08:00:00,2241.921,696.827,1354.9,4293.648
2050-01-24 09:00:00,2287.547,842.616,1151.1,4281.263
2050-01-24 10:00:00,2300.817,881.98,991.31,4174.107
2050-01-24 11:00:00,2301.654,918.686,750.4,3970.74
2050-01-24 12:00:00,2305.033,953.295,494.5,3752.828
2050-01-24 13:00:00,2305.305,966.718,247.68,3519.704
2050-01-24 14:00:00,2333.61,963.886,91.69,3389.185
2050-01-24 15:00:00,2380.749,971.301,55.56,3407.61
2050-01-24 16:00:00,2485.491,1039.327,42.93,3567.748
2050-01-24 17:00:00,2730.228,1141.428,58.85,3930.507
2050-01-24 18:00:00,2821.872,1359.189,74.66,4255.722
2050-01-24 19:00:00,2871.278,1433.371,136.47,4441.12
2050-01-24 20:00:00,2829.567,1474.587,167.86,4472.013
2050-01-24 21:00:00,2625.419,1540.717,157.08,4323.216
2050-01-24 22:00:00,2430.564,1467.435,142.9,4040.898
2050-01-24 23:00:00,2213.944,1366.336,127.49,3707.77
2050-01-25 00:00:00,2028.918,1203.554,115.29,3347.762
2050-01-25 01:00:00,1927.625,1133.15,102.89,3163.665
2050-01-25 02:00:00,1868.784,956.427,87.07,2912.28
2050-01-25 03:00:00,1843.281,851.09,79.72,2774.091
2050-01-25 04:00:00,1865.26,747.299,75.51,2688.069
2050-01-25 05:00:00,1949.351,650.747,67.34,2667.438
2050-01-25 06:00:00,2118.144,590.499,59.7,2768.343
2050-01-25 07:00:00,2191.605,612.992,45.93,2850.527
2050-01-25 08:00:00,2241.921,696.827,14.28,2953.028
2050-01-25 09:00:00,2287.547,842.616,6.55,3136.713
2050-01-25 10:00:00,2300.817,881.98,11.17,3193.967
2050-01-25 11:00:00,2301.654,918.686,15.77,3236.11
2050-01-25 12:00:00,2305.033,953.295,18.79,3277.118
2050-01-25 13:00:00,2305.305,966.718,21.47,3293.494
2050-01-25 14:00:00,2333.61,963.886,22.59,3320.085
2050-01-25 15:00:00,2380.749,971.301,23.76,3375.81
2050-01-25 16:00:00,2485.328,1039.327,25.47,3550.125
2050-01-25 17:00:00,2727.889,1141.428,23.99,3893.307
2050-01-25 18:00:00,2821.872,1359.189,18.72,4199.782
2050-01-25 19:00:00,2871.278,1433.371,3.44,4308.09
2050-01-25 20:00:00,2829.567,1474.587,28.93,4333.083
2050-01-25 21:00:00,2625.419,1540.717,126.17,4292.306
2050-01-25 22:00:00,2430.564,1467.435,269.91,4167.908
2050-01-25 23:00:00,2213.944,1366.336,419.81,4000.09
2050-01-26 00:00:00,2028.918,1203.554,574.04,3806.512
2050-01-26 01:00:00,1927.625,1133.15,724.79,3785.565
2050-01-26 02:00:00,1868.784,956.427,861.61,3686.82
2050-01-26 03:00:00,1843.281,851.09,978.74,3673.111
2050-01-26 04:00:00,1865.26,747.299,1097.33,3709.889
2050-01-26 05:00:00,1949.351,650.747,1194.54,3794.638
2050-01-26 06:00:00,2118.144,590.499,1272.58,3981.223
2050-01-26 07:00:00,2190.967,612.992,1357.73,4161.689
2050-01-26 08:00:00,2241.921,696.827,1308.2,4246.948
2050-01-26 09:00:00,2287.547,842.616,1067.23,4197.393
2050-01-26 10:00:00,2300.817,881.98,931.03,4113.827
2050-01-26 11:00:00,2301.654,918.686,807.44,4027.78
2050-01-26 12:00:00,2305.033,953.295,723.47,3981.798
2050-01-26 13:00:00,2305.305,966.718,624.05,3896.074
2050-01-26 14:00:00,2333.61,963.886,509.84,3807.335
2050-01-26 15:00:00,2380.749,971.301,435.36,3787.41
2050-01-26 16:00:00,2485.328,1039.327,467.93,3992.585
2050-01-26 17:00:00,2725.209,1141.428,692.99,4559.627
2050-01-26 18:00:00,2821.872,1359.189,901.3,5082.362
2050-01-26 19:00:00,2871.278,1433.371,1178.38,5483.03
2050-01-26 20:00:00,2829.567,1474.587,1387.74,5691.893
2050-01-26 21:00:00,2625.419,1540.717,1525.29,5691.426
2050-01-26 22:00:00,2430.564,1467.435,1653.03,5551.028
2050-01-26 23:00:00,2213.944,1366.336,1761.66,5341.94
2050-01-27 00:00:00,2028.918,1203.554,1852.93,5085.402
2050-01-27 01:00:00,1927.625,1133.15,1927.44,4988.215
2050-01-27 02:00:00,1868.784,956.427,1987.82,4813.03
2050-01-27 03:00:00,1843.281,851.09,2042.31,4736.681
2050-01-27 04:00:00,1865.26,747.299,2084.45,4697.009
2050-01-27 05:00:00,1949.351,650.747,2116.46,4716.558
2050-01-27 06:00:00,2118.144,590.499,2150.73,4859.373
2050-01-27 07:00:00,2190.423,612.992,2175.09,4978.505
2050-01-27 08:00:00,2241.921,696.827,2037.57,4976.318
2050-01-27 09:00:00,2287.547,842.616,1706.51,4836.673
2050-01-27 10:00:00,2300.817,881.98,1479.62,4662.417
2050-01-27 11:00:00,2301.654,918.686,1268.29,4488.63
2050-01-27 12:00:00,2305.033,953.295,1097.52,4355.848
2050-01-27 13:00:00,2305.305,966.718,916.24,4188.264
2050-01-27 14:00:00,2333.61,963.886,733.38,4030.875
2050-01-27 15:00:00,2380.749,971.301,597.99,3950.04
2050-01-27 16:00:00,2485.328,1039.327,567.57,4092.225
2050-01-27 17:00:00,2722.187,1141.428,753.91,4617.525
2050-01-27 18:00:00,2821.872,1359.189,944.85,5125.912
2050-01-27 19:00:00,2871.278,1433.371,1208.18,5512.83
2050-01-27 20:00:00,2829.567,1474.587,1408.71,5712.863
2050-01-27 21:00:00,2625.419,1540.717,1541.91,5708.046
2050-01-27 22:00:00,2430.564,1467.435,1649.07,5547.068
2050-01-27 23:00:00,2213.944,1366.336,1732.75,5313.03
2050-01-28 00:00:00,2028.918,1203.554,1809.67,5042.142
2050-01-28 01:00:00,1927.625,1133.15,1881.6,4942.375
2050-01-28 02:00:00,1868.784,956.427,1944.05,4769.26
2050-01-28 03:00:00,1843.281,851.09,1999.71,4694.081
2050-01-28 04:00:00,1865.26,747.299,2050.23,4662.789
2050-01-28 05:00:00,1949.351,650.747,2090.6,4690.698
2050-01-28 06:00:00,2118.144,590.499,2125.56,4834.203
2050-01-28 07:00:00,2189.754,612.992,2152.36,4955.106
2050-01-28 08:00:00,2241.921,696.827,2007.01,4945.758
2050-01-28 09:00:00,2287.547,842.616,1757.51,4887.673
2050-01-28 10:00:00,2300.817,881.98,1657.78,4840.577
2050-01-28 11:00:00,2301.654,918.686,1579.53,4799.87
2050-01-28 12:00:00,2305.033,953.295,1490.36,4748.688
2050-01-28 13:00:00,2305.305,966.718,1418.36,4690.384
2050-01-28 14:00:00,2333.61,963.886,1391.17,4688.665
2050-01-28 15:00:00,2380.749,971.301,1350.8,4702.85
2050-01-28 16:00:00,2485.328,1039.327,1182.39,4707.045
2050-01-28 17:00:00,2719.533,1141.428,1244.37,5105.331
2050-01-28 18:00:00,2821.872,1359.189,1337.87,5518.932
2050-01-28 19:00:00,2871.278,1433.371,1534.68,5839.33
2050-01-28 20:00:00,2829.567,1474.587,1718.2,6022.353
2050-01-28 21:00:00,2625.419,1540.717,1893.5,6059.636
2050-01-28 22:00:00,2430.564,1467.435,2102.14,6000.138
2050-01-28 23:00:00,2213.944,1366.336,2304.53,5884.81
2050-01-29 00:00:00,2028.918,1203.554,2470.33,5702.802
2050-01-29 01:00:00,1927.625,1133.15,2615.37,5676.145
2050-01-29 02:00:00,1868.784,956.427,2722.91,5548.12
2050-01-29 03:00:00,1843.281,851.09,2803.22,5497.591
2050-01-29 04:00:00,1865.26,747.299,2859.19,5471.749
2050-01-29 05:00:00,1949.351,650.747,2902.97,5503.068
2050-01-29 06:00:00,2118.144,590.499,2940.42,5649.063
2050-01-29 07:00:00,2189.076,612.992,2972.35,5774.418
2050-01-29 08:00:00,2241.921,696.827,2846.45,5785.198
2050-01-29 09:00:00,2287.547,842.616,2541.54,5671.703
2050-01-29 10:00:00,2300.817,881.98,2350.39,5533.187
2050-01-29 11:00:00,2301.654,918.686,2191.95,5412.29
2050-01-29 12:00:00,2305.033,953.295,2080.4,5338.728
2050-01-29 13:00:00,2305.305,966.718,1972.54,5244.564
2050-01-29 14:00:00,2333.61,963.886,1834.68,5132.175
2050-01-29 15:00:00,2380.749,971.301,1714.35,5066.4
2050-01-29 16:00:00,2485.328,1039.327,1666.98,5191.635
2050-01-29 17:00:00,2716.925,1141.428,1818.38,5676.734
2050-01-29 18:00:00,2821.872,1359.189,1981.38,6162.442
2050-01-29 19:00:00,2871.278,1433.371,2226.26,6530.91
2050-01-29 20:00:00,2829.567,1474.587,2411.19,6715.343
2050-01-29 21:00:00,2625.419,1540.717,2543.81,6709.946
2050-01-29 22:00:00,2430.564,1467.435,2661.17,6559.168
2050-01-29 23:00:00,2213.944,1366.336,2756.24,6336.52
2050-01-30 00:00:00,2028.918,1203.554,2831.64,6064.112
2050-01-30 01:00:00,1927.625,1133.15,2907.72,5968.495
2050-01-30 02:00:00,1868.784,956.427,2993.06,5818.27
2050-01-30 03:00:00,1843.281,851.09,3062.06,5756.431
2050-01-30 04:00:00,1865.26,747.299,3126.38,5738.939
2050-01-30 05:00:00,1949.351,650.747,3179.85,5779.948
2050-01-30 06:00:00,2118.144,590.499,3222.1,5930.743
2050-01-30 07:00:00,2188.434,612.992,3256.27,6057.696
2050-01-30 08:00:00,2241.921,696.827,3143.32,6082.068
2050-01-30 09:00:00,2287.547,842.616,2869.57,5999.733
2050-01-30 10:00:00,2300.817,881.98,2674.19,5856.987
2050-01-30 11:00:00,2301.654,918.686,2478.07,5698.41
2050-01-30 12:00:00,2305.033,953.295,2292.65,5550.978
2050-01-30 13:00:00,2305.305,966.718,2110.1,5382.124
2050-01-30 14:00:00,2333.61,963.886,1983.96,5281.455
2050-01-30 15:00:00,2380.749,971.301,1905.13,5257.18
2050-01-30 16:00:00,2485.328,1039.327,1882.33,5406.985
2050-01-30 17:00:00,2714.42,1141.428,1954.61,5810.459
2050-01-30 18:00:00,2821.872,1359.189,2042.47,6223.532
2050-01-30 19:00:00,2871.278,1433.371,2215.04,6519.69
2050-01-30 20:00:00,2829.567,1474.587,2314.36,6618.513
2050-01-30 21:00:00,2625.419,1540.717,2354.8,6520.936
2050-01-30 22:00:00,2430.564,1467.435,2398.37,6296.368
2050-01-30 23:00:00,2213.944,1366.336,2441.71,6021.99
2050-01-31 00:00:00,2028.918,1203.554,2487.3,5719.772
2050-01-31 01:00:00,1927.625,1133.15,2527.77,5588.545
2050-01-31 02:00:00,1868.784,956.427,2569.81,5395.02
2050-01-31 03:00:00,1843.281,851.09,2599.3,5293.671
2050-01-31 04:00:00,1865.26,747.299,2632.17,5244.729
2050-01-31 05:00:00,1949.351,650.747,2669.13,5269.228
2050-01-31 06:00:00,2118.144,590.499,2707.14,5415.783
2050-01-31 07:00:00,2187.74,612.992,2745.12,5545.852
2050-01-31 08:00:00,2241.921,696.827,2633.42,5572.168
2050-01-31 09:00:00,2287.547,842.616,2281.48,5411.643
2050-01-31 10:00:00,2300.817,881.98,2022.1,5204.897
2050-01-31 11:00:00,2301.654,918.686,1783.16,5003.5
2050-01-31 12:00:00,2305.033,953.295,1590.04,4848.368
2050-01-31 13:00:00,2305.305,966.718,1392.85,4664.874
2050-01-31 14:00:00,2333.61,963.886,1188.06,4485.555
2050-01-31 15:00:00,2380.749,971.301,1025.84,4377.89
2050-01-31 16:00:00,2485.328,1039.327,954.39,4479.045
2050-01-31 17:00:00,2711.13,1141.428,1089.15,4941.708
2050-01-31 18:00:00,2821.872,1359.189,1249.8,5430.862
2050-01-31 19:00:00,2871.278,1433.371,1358.57,5663.22
2050-01-31 20:00:00,2829.567,1474.587,1540.43,5844.583
2050-01-31 21:00:00,2625.419,1540.717,1657.25,5823.386
2050-01-31 22:00:00,2430.564,1467.435,1763.82,5661.818
2050-01-31 23:00:00,2213.944,1366.336,1871.17,5451.45
2050-02-01 00:00:00,2028.918,1421.34,1966.65,5416.908
2050-02-01 01:00:00,1927.625,1338.197,2058.67,5324.491
2050-02-01 02:00:00,1868.784,1129.494,2148.37,5146.648
2050-02-01 03:00:00,1843.281,1005.097,2239.1,5087.478
2050-02-01 04:00:00,1865.26,882.524,2322.3,5070.084
2050-02-01 05:00:00,1949.351,768.502,2388.64,5106.492
2050-02-01 06:00:00,2118.144,697.351,2440.63,5256.125
2050-02-01 07:00:00,2187.011,723.915,2483.15,5394.076
2050-02-01 08:00:00,2241.921,822.919,2328.75,5393.59
2050-02-01 09:00:00,2287.547,995.09,1987.89,5270.527
2050-02-01 10:00:00,2300.817,1041.576,1754.63,5097.023
2050-02-01 11:00:00,2301.654,1084.924,1523.56,4910.138
2050-02-01 12:00:00,2305.033,1125.796,1338.35,4769.179
2050-02-01 13:00:00,2305.305,1141.648,1141.43,4588.384
2050-02-01 14:00:00,2333.61,1138.303,930.53,4402.443
2050-02-01 15:00:00,2380.749,1147.06,760.54,4288.349
2050-02-01 16:00:00,2485.328,1227.395,685.54,4398.264
2050-02-01 17:00:00,2708.687,1347.973,831.39,4888.05
2050-02-01 18:00:00,2821.872,1605.138,1029.47,5456.48
2050-02-01 19:00:00,2871.278,1692.743,1288.77,5852.792
2050-02-01 20:00:00,2829.567,1741.417,1482.62,6053.603
2050-02-01 21:00:00,2625.419,1819.513,1603.86,6048.793
2050-02-01 22:00:00,2430.564,1732.97,1704.45,5867.984
2050-02-01 23:00:00,2213.944,1613.577,1799.02,5626.541
2050-02-02 00:00:00,2028.918,1421.34,1877.16,5327.418
2050-02-02 01:00:00,1927.625,1338.197,1948.58,5214.401
2050-02-02 02:00:00,1868.784,1129.494,2010.56,5008.838
2050-02-02 03:00:00,1843.281,1005.097,2063.01,4911.388
2050-02-02 04:00:00,1865.26,882.524,2102.73,4850.514
2050-02-02 05:00:00,1949.351,768.502,2134.26,4852.112
2050-02-02 06:00:00,2118.144,697.351,2153.42,4968.915
2050-02-02 07:00:00,2186.284,723.915,2158.24,5068.439
2050-02-02 08:00:00,2241.921,822.919,2002.03,5066.87
2050-02-02 09:00:00,2287.547,995.09,1686.46,4969.097
2050-02-02 10:00:00,2300.817,1041.576,1448.45,4790.843
2050-02-02 11:00:00,2301.654,1084.924,1168.06,4554.638
2050-02-02 12:00:00,2305.033,1125.796,912.16,4342.989
2050-02-02 13:00:00,2305.305,1141.648,708.16,4155.114
2050-02-02 14:00:00,2333.61,1138.303,480.27,3952.183
2050-02-02 15:00:00,2380.749,1147.06,304.28,3832.089
2050-02-02 16:00:00,2485.328,1227.395,224.62,3937.344
2050-02-02 17:00:00,2705.902,1347.973,319.71,4373.585
2050-02-02 18:00:00,2821.872,1605.138,446.36,4873.37
2050-02-02 19:00:00,2871.278,1692.743,676.87,5240.892
2050-02-02 20:00:00,2829.567,1741.417,852.86,5423.843
2050-02-02 21:00:00,2625.419,1819.513,962.91,5407.843
2050-02-02 22:00:00,2430.564,1732.97,1051.51,5215.044
2050-02-02 23:00:00,2213.944,1613.577,1123.95,4951.471
2050-02-03 00:00:00,2028.918,1421.34,1172.41,4622.668
2050-02-03 01:00:00,1927.625,1338.197,1215.69,4481.511
2050-02-03 02:00:00,1868.784,1129.494,1253.79,4252.068
2050-02-03 03:00:00,1843.281,1005.097,1272.42,4120.798
2050-02-03 04:00:00,1865.26,882.524,1297.64,4045.424
2050-02-03 05:00:00,1949.351,768.502,1313.43,4031.282
2050-02-03 06:00:00,2118.144,697.351,1333.99,4149.485
2050-02-03 07:00:00,2185.504,723.915,1353.33,4262.748
2050-02-03 08:00:00,2241.921,822.919,1259.94,4324.78
2050-02-03 09:00:00,2287.547,995.09,1035.07,4317.707
2050-02-03 10:00:00,2300.817,1041.576,923.54,4265.933
2050-02-03 11:00:00,2301.654,1084.924,799.07,4185.648
2050-02-03 12:00:00,2305.033,1125.796,671.02,4101.849
2050-02-03 13:00:00,2305.305,1141.648,525.72,3972.674
2050-02-03 14:00:00,2333.61,1138.303,375.57,3847.483
2050-02-03 15:00:00,2380.749,1147.06,325.86,3853.669
2050-02-03 16:00:00,2485.328,1227.395,347.85,4060.574
2050-02-03 17:00:00,2703.324,1347.973,472.63,4523.927
2050-02-03 18:00:00,2821.872,1605.138,654.24,5081.25
2050-02-03 19:00:00,2871.278,1692.743,905.72,5469.742
2050-02-03 20:00:00,2829.567,1741.417,1101.58,5672.563
2050-02-03 21:00:00,2625.419,1819.513,1234.84,5679.773
2050-02-03 22:00:00,2430.564,1732.97,1359.68,5523.214
2050-02-03 23:00:00,2213.944,1613.577,1475.68,5303.201
2050-02-04 00:00:00,2028.918,1421.34,1572.74,5022.998
2050-02-04 01:00:00,1927.625,1338.197,1651.57,4917.391
2050-02-04 02:00:00,1868.784,1129.494,1737.36,4735.638
2050-02-04 03:00:00,1843.281,1005.097,1813.58,4661.958
2050-02-04 04:00:00,1865.26,882.524,1867.0,4614.784
2050-02-04 05:00:00,1949.351,768.502,1914.14,4631.992
2050-02-04 06:00:00,2118.144,697.351,1994.1,4809.595
2050-02-04 07:00:00,2184.777,723.915,2083.22,4991.912
2050-02-04 08:00:00,2241.921,822.919,1978.2,5043.04
2050-02-04 09:00:00,2287.547,995.09,1716.0,4998.637
2050-02-04 10:00:00,2300.817,1041.576,1554.15,4896.543
2050-02-04 11:00:00,2301.654,1084.924,1410.19,4796.768
2050-02-04 12:00:00,2305.033,1125.796,1296.06,4726.889
2050-02-04 13:00:00,2305.305,1141.648,1150.52,4597.474
2050-02-04 14:00:00,2333.61,1138.303,975.41,4447.323
2050-02-04 15:00:00,2380.749,1147.06,826.71,4354.519
2050-02-04 16:00:00,2485.328,1227.395,766.65,4479.374
2050-02-04 17:00:00,2700.256,1347.973,918.2,4966.429
2050-02-04 18:00:00,2821.872,1605.138,1124.09,5551.1
2050-02-04 19:00:00,2871.278,1692.743,1390.51,5954.532
2050-02-04 20:00:00,2829.567,1741.417,1578.36,6149.343
2050-02-04 21:00:00,2625.419,1819.513,1669.1,6114.033
2050-02-04 22:00:00,2430.564,1732.97,1738.43,5901.964
